NACE1;NACE2;weight
2892;2391;0.757607356
2892;2803;0.824290742
2892;2901;0.802847896
2892;2932;0.766488736
2893;1051;0.765545267
2893;2332;0.750073378
2893;2521;0.824045083
2893;2821;0.772273488
2893;5813;0.805229132
2893;5814;0.805229132
2894;1399;0.753093435
2894;1813;0.812834103
2894;2391;0.774954226
2894;2432;0.80248363
2894;2594;0.792139589
2894;2813;0.75805711
2894;2814;0.753825581
2894;2815;0.787640417
2894;2841;0.866044202
2894;2891;0.796637251
2894;2895;0.816048882
2894;3002;0.771624959
2895;1813;0.784536542
2895;2391;0.758515741
2895;2432;0.778401008
2895;2573;0.760872114
2895;2812;0.759209891
2895;2821;0.777915792
2895;2841;0.808321585
2895;2894;0.816048882
2895;2899;0.77887326
2899;1813;0.845355136
2899;2059;0.760488484
2899;2391;0.816149748
2899;2452;0.774044956
2899;2573;0.797974704
2899;2651;0.837245791
2899;2811;0.781181655
2899;2812;0.859656206
2899;2813;0.781418014
2899;2814;0.822529461
2899;2821;0.799465602
2899;2822;0.768123304
2899;2829;0.797875394
2899;2841;0.783847852
2899;2895;0.77887326
2901;2219;0.794560668
2901;2391;0.795116283
2901;2593;0.750335017
2901;2892;0.802847896
2901;2932;0.880234112
2901;3092;0.783466626
2902;1106;0.752883636
2902;1622;0.783313378
2902;1623;0.757462435
2902;2312;0.762666293
2902;2369;0.756211612
2902;2511;0.759037225
2902;2512;0.751391651
2902;2521;0.802402032
2902;2733;0.80007611
2902;2752;0.784130164
2902;2803;0.780298063
2902;3099;0.933185319
2902;3101;0.779872213
2902;3102;0.779872213
2902;3109;0.763376079
2931;2219;0.799287158
2931;2312;0.763853268
2931;2342;0.805663599
2931;2369;0.75387123
2931;2433;0.784755852
2931;2511;0.807109661
2931;2512;0.813930781
2931;2572;0.809836746
2931;2592;0.773736236
2931;2593;0.767525325
2931;2711;0.783259994
2931;2731;0.896099051
2931;2732;0.887801665
2931;2733;0.822478127
2931;2751;0.801019262
2931;2752;0.806889841
2931;2709;0.917792142
2931;2825;0.803908377
2931;2932;0.851364276
2931;3092;0.773310219
2931;3101;0.794912201
2931;3102;0.794912201
2931;3109;0.797888277
2932;2219;0.918993889
2932;2312;0.791612858
2932;2302;0.815489179
2932;2343;0.817741804
2932;2391;0.859478603
2932;2402;0.787335449
2932;2431;0.777582592
2932;2432;0.775264152
2932;2521;0.774957513
2932;2572;0.854090478
2932;2593;0.847920535
2932;2594;0.770888127
2932;2711;0.764046505
2932;2733;0.794407677
2932;2704;0.816998317
2932;2751;0.869773791
2932;2812;0.780782191
2932;2813;0.838263343
2932;2814;0.759101633
2932;2815;0.83550691
2932;2821;0.791973116
2932;2825;0.862356524
2932;2892;0.766488736
2932;2901;0.880234112
2932;2931;0.851364276
2932;3002;0.775586021
2932;3092;0.870168796
3012;5813;0.758346325
3012;5814;0.758346325
3002;2219;0.764874974
3002;2302;0.836199245
3002;2391;0.750248608
3002;2431;0.808438917
3002;2432;0.7578912
3002;2521;0.841041511
3002;2572;0.772392778
3002;2594;0.766422671
3002;2811;0.793228268
3002;2812;0.768936605
3002;2813;0.799342822
3002;2815;0.846402255
3002;2821;0.814872023
3002;2891;0.754204677
3002;2894;0.771624959
3002;2932;0.775586021
3003;2013;0.760709942
3003;2059;0.754941768
3003;2445;0.849580975
3003;2811;0.820140279
3091;2604;0.750062097
3092;2219;0.819096152
3092;2312;0.762213952
3092;2302;0.791957286
3092;2343;0.834232005
3092;2391;0.783319296
3092;2402;0.75190689
3092;2572;0.821149533
3092;2593;0.803387147
3092;2594;0.789204503
3092;2704;0.898044265
3092;2751;0.839971861
3092;2813;0.780817582
3092;2814;0.757163711
3092;2815;0.850063039
3092;2825;0.837365383
3092;2901;0.783466626
3092;2931;0.773310219
3092;2932;0.870168796
3099;1622;0.830973413
3099;1623;0.825035239
3099;2361;0.814785635
3099;2369;0.80719346
3099;2511;0.827044803
3099;2512;0.813562573
3099;2521;0.795358815
3099;2592;0.767506566
3099;2733;0.799711774
3099;2752;0.816918012
3099;2902;0.933185319
3099;3101;0.834598223
3099;3102;0.834598223
3099;3103;0.754869983
3099;3109;0.812128928
3099;5813;0.784590247
3099;5814;0.784590247
3099;5819;0.771613247
3101;1392;0.751466969
3101;1431;0.851206537
3101;1621;0.776798751
3101;1622;0.853564882
3101;1623;0.801010239
3101;2223;0.760063325
3101;2342;0.758953054
3101;2361;0.773104004
3101;2369;0.79025732
3101;2433;0.772789616
3101;2511;0.840455433
3101;2512;0.841998382
3101;2521;0.836427403
3101;2572;0.838255639
3101;2731;0.780007006
3101;2732;0.795314835
3101;2733;0.85664797
3101;2751;0.78831684
3101;2752;0.877346153
3101;2825;0.754101662
3101;2902;0.779872213
3101;2931;0.794912201
3101;3099;0.834598223
3101;3102;1
3101;3103;0.808353531
3101;3109;0.988288583
3101;3203;0.751385298
3102;1392;0.751466969
3102;1431;0.851206537
3102;1621;0.776798751
3102;1622;0.853564882
3102;1623;0.801010239
3102;2223;0.760063325
3102;2342;0.758953054
3102;2361;0.773104004
3102;2369;0.79025732
3102;2433;0.772789616
3102;2511;0.840455433
3102;2512;0.841998382
3102;2521;0.836427403
3102;2572;0.838255639
3102;2731;0.780007006
3102;2732;0.795314835
3102;2733;0.85664797
3102;2751;0.78831684
3102;2752;0.877346153
3102;2825;0.754101662
3102;2902;0.779872213
3102;2931;0.794912201
3102;3099;0.834598223
3102;3101;1
3102;3103;0.808353531
3102;3109;0.988288583
3102;3203;0.751385298
3103;0141;0.756452215
3103;0142;0.753451254
3103;1013;0.753626051
3103;1392;0.828517821
3103;1431;0.818676987
3103;3099;0.754869983
3103;3101;0.808353531
3103;3102;0.808353531
3103;3109;0.806488161
3109;1392;0.760295651
3109;1431;0.835839241
3109;1621;0.751512097
3109;1622;0.809957996
3109;1623;0.761846374
3109;2369;0.759436144
3109;2511;0.797601806
3109;2512;0.799567174
3109;2521;0.830414493
3109;2572;0.844837286
3109;2731;0.771335461
3109;2732;0.784944886
3109;2733;0.837361216
3109;2751;0.791002906
3109;2752;0.881937966
3109;2825;0.763620757
3109;2902;0.763376079
3109;2931;0.797888277
3109;3099;0.812128928
3109;3101;0.988288583
3109;3102;0.988288583
3109;3103;0.806488161
3109;3203;0.751595204
3212;2652;0.760606484
3212;3213;0.806779052
3213;1512;0.768446374
3213;3212;0.806779052
3213;3299;0.757580364
3203;1392;0.82203398
3203;1411;0.868987579
3203;1412;0.836041828
3203;1413;0.854783895
3203;1414;0.835595477
3203;1419;0.889535034
3203;1431;0.777347457
3203;1439;0.823208387
3203;1502;0.951085985
3203;1629;0.756091301
3203;3101;0.751385298
3203;3102;0.751385298
3203;3109;0.751595204
3205;2612;0.762981959
3205;2652;0.771340984
3205;2606;0.781983924
3205;2814;0.750717595
3205;2829;0.780871754
3299;1411;0.815107815
3299;1419;0.751611861
3299;1512;0.772658215
3299;3213;0.757580364
3511;0141;0.800042957
3511;0142;0.801186256
3511;0149;0.76396972
3511;0202;0.752846587
3511;0812;0.750751726
3511;1052;0.757549236
3511;1071;0.79913825
3511;1072;0.79913825
3511;1081;0.768364092
3511;1105;0.81594532
3511;1107;0.801866469
3511;1601;0.771089966
3511;1621;0.752820986
3511;1623;0.760276023
3511;1721;0.751045666
3511;2222;0.762088259
3511;2351;0.769282222
3511;2352;0.781350591
3511;2361;0.771635893
3511;2369;0.789401183
3511;2511;0.779573283
3511;2512;0.769303119
3511;2592;0.78378631
3511;2733;0.751202063
3511;3811;0.751198009
3521;0899;0.760429711
370;2312;0.759191399
3811;0812;0.755795519
3811;1071;0.753740433
3811;1072;0.753740433
3811;1081;0.768287995
3811;1084;0.756574511
3811;1105;0.794576334
3811;2222;0.761256889
3811;2352;0.769906431
3811;3511;0.751198009
3812;1902;0.979533939
3812;2015;0.751887306
3812;2351;0.754427481
3832;2445;0.772615521
5811;1052;0.756841641
5811;2003;0.756436373
5811;5813;0.799178076
5811;5814;0.799178076
5813;1013;0.752336421
5813;1051;0.753335379
5813;1052;0.782636539
5813;1105;0.756099551
5813;2003;0.814914859
5813;2041;0.761365373
5813;2221;0.762811713
5813;2332;0.81136421
5813;2433;0.776716683
5813;2511;0.791774799
5813;2512;0.790669627
5813;2521;0.805982492
5813;2591;0.755043251
5813;2592;0.826141306
5813;2733;0.754025194
5813;2893;0.805229132
5813;3012;0.758346325
5813;3099;0.784590247
5813;5811;0.799178076
5813;5814;1
5813;5819;0.81551697
5814;1013;0.752336421
5814;1051;0.753335379
5814;1052;0.782636539
5814;1105;0.756099551
5814;2003;0.814914859
5814;2041;0.761365373
5814;2221;0.762811713
5814;2332;0.81136421
5814;2433;0.776716683
5814;2511;0.791774799
5814;2512;0.790669627
5814;2521;0.805982492
5814;2591;0.755043251
5814;2592;0.826141306
5814;2733;0.754025194
5814;2893;0.805229132
5814;3012;0.758346325
5814;3099;0.784590247
5814;5811;0.799178076
5814;5813;1
5814;5819;0.81551697
5819;1013;0.754402285
5819;1052;0.818239927
5819;1061;0.768634962
5819;1082;0.755069859
5819;1086;0.76285295
5819;1089;0.770827628
5819;1091;0.774159305
5819;1092;0.777216719
5819;1105;0.763986861
5819;1721;0.794998714
5819;2003;0.859854502
5819;2041;0.817665053
5819;2221;0.808715015
5819;2511;0.764697664
5819;2512;0.757406372
5819;2591;0.804969879
5819;2592;0.84438369
5819;2733;0.750443547
5819;3099;0.771613247
5819;5813;0.81551697
5819;5814;0.81551697
5829;2612;0.982447227
5829;2602;1
5829;2651;0.766796339
5829;2607;0.764687879
5829;2608;1
5829;2822;0.755198915
5829;2829;0.753152489
5829;5911;0.999999945
5829;5902;0.999999324
5911;2612;0.982447764
5911;2602;0.999999945
5911;2651;0.766859913
5911;2607;0.764657679
5911;2608;0.999999945
5911;2822;0.755206467
5911;2829;0.753199107
5911;5829;0.999999945
5911;5902;0.999999371
5902;2612;0.982395039
5902;2602;0.999999324
5902;2651;0.767063555
5902;2607;0.764620028
5902;2608;0.999999324
5902;2822;0.755507308
5902;2829;0.753327813
5902;5829;0.999999324
5902;5911;0.999999371
7111;2821;0.801523654
9003;2445;0.807195599
9003;2652;0.801541526
9602;1512;0.756319948
